date,open,high,low,close,volume,ticker
2025-05-02,842.45,856.16,837.55,846.23,62362119,MSFT
2025-05-05,853.25,862.78,844.51,860.49,81455407,MSFT
2025-05-06,873.53,875.45,863.2,871.72,95179975,MSFT
2025-05-07,881.98,895.17,867.56,884.19,23846867,MSFT
2025-05-08,896.75,902.8,881.9,893.5,110818222,MSFT
2025-05-09,897.51,912.78,892.9,910.02,103474053,MSFT
2025-05-12,918.45,923.25,889.73,914.87,75967927,MSFT
2025-05-13,931.23,943.24,925.18,926.57,78441291,MSFT
2025-05-14,912.2,924.25,900.62,919.91,94544841,MSFT
2025-05-15,922.32,934.76,917.28,917.35,103439262,MSFT
2025-05-16,895.73,899.3,888.29,897.93,118137782,MSFT
2025-05-19,872.87,894.3,872.49,877.75,78916042,MSFT
2025-05-20,865.72,890.97,861.25,882.76,24822177,MSFT
2025-05-21,900.72,911.88,886.39,901.98,119746221,MSFT
2025-05-22,884.67,889.85,874.92,885.36,90638044,MSFT
2025-05-23,884.74,891.11,877.41,882.81,110966238,MSFT
2025-05-26,905.89,913.75,896.43,910.12,54090367,MSFT
2025-05-27,895.0,912.72,892.77,908.2,94862112,MSFT
2025-05-28,892.69,899.48,884.96,897.41,20744819,MSFT
2025-05-29,905.46,906.83,889.82,892.79,119953293,MSFT
2025-05-30,875.97,877.59,845.93,858.56,76064506,MSFT
2025-06-02,877.36,893.05,857.51,868.63,88921094,MSFT
2025-06-03,858.03,859.69,837.43,855.71,73245397,MSFT
2025-06-04,854.66,861.28,849.97,855.28,49479228,MSFT
2025-06-05,867.19,874.26,864.42,865.02,85578917,MSFT
2025-06-06,856.05,864.81,854.66,862.61,81207373,MSFT
2025-06-09,861.68,873.96,855.18,864.97,40696842,MSFT
2025-06-10,861.06,865.87,856.04,856.62,23158883,MSFT
2025-06-11,849.68,862.96,841.41,857.45,23008062,MSFT
2025-06-12,868.95,875.05,862.7,863.79,65265316,MSFT
2025-06-13,857.72,864.92,847.15,848.4,109677555,MSFT
2025-06-16,868.27,870.57,850.03,855.21,55415138,MSFT
2025-06-17,843.84,863.58,834.98,858.45,114287425,MSFT
2025-06-18,869.03,874.23,855.78,869.34,25904226,MSFT
2025-06-19,870.14,881.39,864.42,867.64,109121039,MSFT
2025-06-20,876.91,883.07,873.05,878.39,81676537,MSFT
2025-06-23,869.09,871.96,853.35,861.53,101103094,MSFT
2025-06-24,856.16,865.31,837.84,859.25,59666315,MSFT
2025-06-25,859.57,871.38,859.39,865.99,101790227,MSFT
2025-06-26,834.06,853.0,831.8,851.94,22334819,MSFT
2025-06-27,838.36,839.35,816.75,831.3,80899378,MSFT
2025-06-30,819.4,825.7,817.57,818.31,31303298,MSFT
2025-07-01,806.26,813.48,800.39,810.54,98092152,MSFT
2025-07-02,824.03,825.85,806.84,811.3,116934663,MSFT
2025-07-03,805.04,819.51,802.11,802.38,70141921,MSFT
2025-07-04,804.94,816.52,792.51,799.16,111001389,MSFT
2025-07-07,801.76,801.85,800.96,801.72,21235601,MSFT
2025-07-08,791.68,802.91,788.36,799.67,109359670,MSFT
2025-07-09,793.26,800.7,792.21,792.44,69269099,MSFT
2025-07-10,799.4,806.98,796.61,801.79,49483436,MSFT
2025-07-11,807.4,807.74,803.73,806.61,24494345,MSFT
2025-07-14,796.23,797.47,790.99,796.06,81793895,MSFT
2025-07-15,787.7,813.04,785.68,798.24,38884298,MSFT
2025-07-16,812.17,817.09,804.15,804.8,49158965,MSFT
2025-07-17,799.44,810.44,799.19,800.57,55324016,MSFT
2025-07-18,788.13,808.55,787.63,801.18,76219654,MSFT
2025-07-21,792.86,808.54,789.41,800.94,85986627,MSFT
2025-07-22,801.95,803.71,799.74,800.28,57777344,MSFT
2025-07-23,815.3,829.83,808.54,812.37,118061770,MSFT
2025-07-24,800.06,807.43,792.91,802.48,25244708,MSFT
2025-07-25,810.33,811.54,807.51,810.12,117861272,MSFT
2025-07-28,806.01,820.55,800.46,815.18,101419967,MSFT
2025-07-29,823.06,828.95,815.3,823.98,111742681,MSFT
2025-07-30,817.05,821.3,808.44,814.92,103091810,MSFT
2025-07-31,826.45,840.08,823.36,832.88,22560492,MSFT
2025-08-01,819.88,834.92,817.17,832.62,60382305,MSFT
2025-08-04,866.11,875.92,857.84,864.08,34624864,MSFT
2025-08-05,855.01,860.71,847.7,848.39,85394102,MSFT
2025-08-06,847.05,856.4,841.08,846.76,95520391,MSFT
2025-08-07,849.35,854.64,839.63,845.73,71980361,MSFT
2025-08-08,843.2,848.64,827.66,846.86,119102220,MSFT
2025-08-11,860.15,871.11,857.37,857.63,30677893,MSFT
2025-08-12,845.86,866.75,843.9,853.05,58051881,MSFT
2025-08-13,859.18,875.76,851.08,873.28,40295131,MSFT
2025-08-14,862.68,867.3,850.81,867.23,91806969,MSFT
2025-08-15,859.71,864.14,855.2,856.46,78699008,MSFT
2025-08-18,839.01,843.68,833.76,837.61,92272396,MSFT
2025-08-19,837.65,839.94,816.78,830.48,48392616,MSFT
2025-08-20,825.83,830.34,812.47,816.36,46797208,MSFT
2025-08-21,812.18,816.56,811.26,816.52,81201395,MSFT
2025-08-22,808.55,811.44,803.51,810.92,105528991,MSFT
2025-08-25,837.55,844.36,825.13,825.66,38193584,MSFT
2025-08-26,824.73,826.1,820.42,821.57,87844434,MSFT
2025-08-27,806.39,821.52,794.12,813.35,71750692,MSFT
2025-08-28,821.45,826.87,818.18,823.83,25402226,MSFT
2025-08-29,845.81,847.38,841.13,845.04,110109320,MSFT
2025-09-01,842.79,858.38,842.38,851.88,119657829,MSFT
2025-09-02,846.86,848.97,838.55,842.52,37056694,MSFT
2025-09-03,845.84,845.97,842.74,844.11,72703308,MSFT
2025-09-04,842.05,858.83,830.76,848.47,88843937,MSFT
2025-09-05,859.91,883.72,854.57,862.21,92784157,MSFT
2025-09-08,890.38,894.84,879.49,880.47,106109422,MSFT
2025-09-09,879.14,880.65,857.66,872.67,96821473,MSFT
2025-09-10,840.7,855.74,839.71,847.47,22172053,MSFT
2025-09-11,878.96,879.04,858.08,870.6,97668867,MSFT
2025-09-12,862.72,877.2,843.08,866.63,72377816,MSFT
2025-09-15,854.3,864.59,851.47,864.49,36924136,MSFT
2025-09-16,879.83,888.9,873.04,874.55,78724833,MSFT
2025-09-17,880.36,884.64,875.76,883.93,26510219,MSFT
2025-09-18,901.24,906.22,887.87,891.07,68322360,MSFT
2025-09-19,885.65,898.81,883.38,890.81,27383380,MSFT
2025-09-22,879.29,895.58,878.48,883.25,108250974,MSFT
2025-09-23,879.83,880.1,879.1,879.62,86368593,MSFT
2025-09-24,872.64,875.61,861.07,871.19,23277015,MSFT
2025-09-25,851.06,859.5,844.51,852.11,47882153,MSFT
2025-09-26,856.38,859.87,853.98,858.9,107929613,MSFT
2025-09-29,863.49,865.67,862.7,862.96,91253965,MSFT
2025-09-30,888.97,890.55,869.85,874.85,102000669,MSFT
2025-10-01,879.9,885.14,855.35,865.4,48461620,MSFT
2025-10-02,862.32,875.68,860.78,870.05,107344400,MSFT
2025-10-03,892.05,893.79,891.81,893.16,67243248,MSFT
2025-10-06,901.16,904.48,895.94,904.24,35891910,MSFT
2025-10-07,930.16,940.08,925.86,926.53,114701032,MSFT
2025-10-08,924.3,938.11,918.85,923.14,69107646,MSFT
2025-10-09,941.69,950.36,932.49,943.61,75537788,MSFT
2025-10-10,953.34,955.09,941.36,947.29,80853810,MSFT
2025-10-13,962.59,968.65,948.79,951.66,57769689,MSFT
2025-10-14,950.59,951.27,946.55,947.06,20353296,MSFT
2025-10-15,951.65,955.76,950.99,953.36,82774828,MSFT
2025-10-16,935.21,955.12,925.98,949.95,103725936,MSFT
2025-10-17,931.89,943.53,930.83,934.94,71521749,MSFT
2025-10-20,943.09,943.17,929.94,930.86,101325840,MSFT
2025-10-21,918.71,929.93,907.49,929.67,45426054,MSFT
2025-10-22,934.86,953.45,933.12,933.49,58298312,MSFT
2025-10-23,939.17,951.83,915.3,924.06,43732329,MSFT
2025-10-24,878.53,894.88,866.53,887.89,72048397,MSFT
2025-10-27,873.76,884.66,865.33,874.3,95108233,MSFT
2025-10-28,875.93,882.39,873.59,875.76,32479344,MSFT
2025-10-29,889.24,890.08,866.25,870.63,85240701,MSFT
2025-10-30,884.27,884.56,878.17,881.88,39429731,MSFT
2025-10-31,902.96,911.27,900.23,901.1,86881103,MSFT
2025-11-03,888.82,890.08,886.09,888.15,97812980,MSFT
2025-11-04,863.85,871.61,859.4,867.67,55838679,MSFT
2025-11-05,873.19,883.68,863.5,873.7,76975887,MSFT
2025-11-06,869.46,878.69,867.89,874.85,74387728,MSFT
2025-11-07,874.54,879.39,874.09,874.17,51561827,MSFT
2025-11-10,848.1,866.19,845.68,861.13,81302941,MSFT
2025-11-11,860.35,884.19,836.05,867.2,28942563,MSFT
2025-11-12,869.74,877.4,854.29,861.59,93903904,MSFT
2025-11-13,859.56,865.82,854.69,857.68,93392945,MSFT
2025-11-14,865.08,877.18,850.02,853.71,71044024,MSFT
2025-11-17,869.45,882.87,860.07,869.28,81369505,MSFT
2025-11-18,867.71,876.98,854.43,857.01,52080183,MSFT
2025-11-19,862.98,865.33,862.27,864.32,89654889,MSFT
2025-11-20,852.86,870.93,836.3,867.17,30348475,MSFT
2025-11-21,855.09,857.94,847.14,857.91,28883391,MSFT
2025-11-24,866.47,878.67,858.25,861.09,22377841,MSFT
2025-11-25,851.13,855.37,841.93,845.22,70552513,MSFT
2025-11-26,836.4,843.65,835.7,837.86,108061548,MSFT
2025-11-27,816.64,830.79,813.46,829.05,62767383,MSFT
2025-11-28,837.66,848.11,834.68,844.25,114939725,MSFT
2025-12-01,866.19,878.8,863.98,866.09,46078490,MSFT
2025-12-02,853.67,862.29,849.99,854.24,62296770,MSFT
2025-12-03,855.24,860.01,848.44,853.06,99930236,MSFT
2025-12-04,824.28,827.73,821.41,826.48,29763385,MSFT
2025-12-05,850.51,853.93,832.27,841.49,116206138,MSFT
2025-12-08,857.99,863.14,840.93,850.64,29520423,MSFT
2025-12-09,874.19,879.36,863.6,872.22,59530011,MSFT
2025-12-10,859.53,861.87,846.27,858.62,118591865,MSFT
2025-12-11,860.95,871.54,852.83,862.63,26041302,MSFT
2025-12-12,878.31,882.94,867.19,880.26,35669864,MSFT
2025-12-15,893.06,895.8,882.82,887.45,90731971,MSFT
2025-12-16,879.17,881.34,876.33,879.5,79890201,MSFT
2025-12-17,865.86,881.03,844.75,873.54,53438548,MSFT
2025-12-18,884.12,894.0,873.67,884.22,21675002,MSFT
2025-12-19,882.59,895.51,881.69,882.72,108218904,MSFT
2025-12-22,871.81,887.02,871.51,880.68,38363355,MSFT
2025-12-23,858.81,870.45,851.65,862.18,104744021,MSFT
2025-12-24,855.24,876.05,847.9,870.52,31679690,MSFT
2025-12-25,856.15,875.54,855.29,869.42,103129852,MSFT
2025-12-26,874.77,875.58,865.61,872.67,105146009,MSFT
2025-12-29,872.68,889.48,866.34,880.2,89579705,MSFT
2025-12-30,875.65,885.79,871.12,873.18,40063713,MSFT
2025-12-31,869.93,879.48,860.54,865.45,24463065,MSFT
2026-01-01,862.15,865.84,855.07,864.83,85857856,MSFT
2026-01-02,851.13,859.25,840.22,858.67,67360460,MSFT
2024-01-02,139.62,140.48,138.04,138.81,48831954,GOOGL
2024-01-03,136.16,137.94,135.13,135.32,56393679,GOOGL
2024-01-04,136.79,136.93,134.82,135.31,65663852,GOOGL
2024-01-05,134.58,135.18,133.48,134.56,22134991,GOOGL
2024-01-08,135.81,138.2,134.6,135.69,48075916,GOOGL
2024-01-09,132.48,132.61,131.44,131.8,41716598,GOOGL
2024-01-10,134.24,135.24,133.52,134.68,107253320,GOOGL
2024-01-11,140.63,141.77,138.12,138.58,80203066,GOOGL
2024-01-12,133.99,136.84,133.58,135.61,115651206,GOOGL
2024-01-15,140.94,141.06,138.46,138.97,80009941,GOOGL
2024-01-16,135.06,138.29,134.4,137.51,44233554,GOOGL
2024-01-17,138.36,139.96,137.77,139.83,23843699,GOOGL
2024-01-18,143.05,144.09,141.39,144.01,78764710,GOOGL
2024-01-19,144.77,146.33,143.38,144.41,59321308,GOOGL
2024-01-22,141.16,141.19,138.52,140.32,77645037,GOOGL
2024-01-23,134.33,135.99,133.98,134.45,26782320,GOOGL
2024-01-24,132.93,133.19,131.74,132.89,101431561,GOOGL
2024-01-25,132.54,133.26,132.29,133.1,75334895,GOOGL
2024-01-26,133.53,134.42,132.83,133.09,86769981,GOOGL
2024-01-29,136.21,136.48,135.38,135.61,42503576,GOOGL
2024-01-30,137.37,139.01,136.57,137.65,116364275,GOOGL
2024-01-31,139.1,140.03,139.05,139.53,102759949,GOOGL
2024-02-01,134.14,136.57,133.31,134.61,111772653,GOOGL
2024-02-02,133.14,134.47,132.27,134.24,30652673,GOOGL
2024-02-05,133.82,135.47,133.06,134.57,76342724,GOOGL
2024-02-06,134.27,134.8,133.38,134.17,68115618,GOOGL
2024-02-07,129.64,130.32,129.22,129.4,111839354,GOOGL
2024-02-08,134.83,134.98,132.89,133.6,97199843,GOOGL
2024-02-09,130.57,131.72,128.93,131.13,89740964,GOOGL
2024-02-12,133.46,133.76,132.26,132.56,83266151,GOOGL
2024-02-13,131.85,132.73,128.07,129.59,69660755,GOOGL
2024-02-14,127.56,127.61,127.47,127.47,100929920,GOOGL
2024-02-15,132.15,134.38,131.25,131.53,107387933,GOOGL
2024-02-16,128.82,128.9,127.84,128.23,52181207,GOOGL
2024-02-19,126.97,127.67,124.01,125.54,107632694,GOOGL
2024-02-20,124.95,126.29,124.49,124.95,94227662,GOOGL
2024-02-21,125.24,126.52,124.84,125.91,86645669,GOOGL
2024-02-22,127.08,127.98,122.05,125.3,38901315,GOOGL
2024-02-23,125.84,128.21,124.9,125.11,85076369,GOOGL
2024-02-26,125.77,128.37,125.37,125.45,110533116,GOOGL
2024-02-27,126.01,126.31,124.26,125.19,95964966,GOOGL
2024-02-28,126.06,130.71,125.6,128.63,34036237,GOOGL
2024-02-29,126.96,129.11,125.58,127.36,75535699,GOOGL
2024-03-01,126.5,129.23,124.05,127.51,56506461,GOOGL
2024-03-04,133.52,135.54,131.29,131.91,60849291,GOOGL
2024-03-05,131.01,133.23,129.61,132.74,86454398,GOOGL
2024-03-06,127.95,128.33,127.03,127.79,112212167,GOOGL
2024-03-07,127.84,129.24,126.9,127.13,28816134,GOOGL
2024-03-08,123.33,126.24,122.88,124.79,20535261,GOOGL
2024-03-11,123.82,124.47,122.28,122.9,76155516,GOOGL
2024-03-12,124.42,124.46,123.78,123.78,48954880,GOOGL
2024-03-13,126.73,128.39,124.74,126.41,116224479,GOOGL
2024-03-14,124.85,125.59,122.98,125.55,44130679,GOOGL
2024-03-15,124.5,125.3,124.15,124.99,35968795,GOOGL
2024-03-18,124.52,124.68,123.76,123.91,61979531,GOOGL
2024-03-19,125.94,128.51,124.82,128.0,30921123,GOOGL
2024-03-20,128.36,130.18,127.27,129.84,35453497,GOOGL
2024-03-21,134.75,136.04,132.43,132.94,81299277,GOOGL
2024-03-22,133.51,135.49,132.1,134.03,83963416,GOOGL
2024-03-25,132.09,135.12,131.68,131.77,101811875,GOOGL
2024-03-26,133.68,135.46,131.42,133.94,71909704,GOOGL
2024-03-27,132.19,132.26,128.99,131.25,30967832,GOOGL
2024-03-28,130.59,131.86,128.93,130.34,59515989,GOOGL
2024-03-29,133.38,134.46,130.59,131.09,118599035,GOOGL
2024-04-01,129.5,130.06,129.25,129.5,112617072,GOOGL
2024-04-02,128.72,131.57,128.44,130.3,89176011,GOOGL
2024-04-03,131.09,132.22,130.47,130.87,44063845,GOOGL
2024-04-04,134.66,135.39,133.08,133.44,83473683,GOOGL
2024-04-05,133.77,133.86,130.69,132.25,73479763,GOOGL
2024-04-08,133.34,133.53,132.6,133.02,108081661,GOOGL
2024-04-09,133.49,134.8,132.92,133.02,40627581,GOOGL
2024-04-10,135.13,136.04,132.92,133.13,48676253,GOOGL
2024-04-11,134.6,134.8,134.04,134.6,27440042,GOOGL
2024-04-12,134.92,135.38,133.51,134.38,24388008,GOOGL
2024-04-15,133.96,135.42,132.33,132.58,28412488,GOOGL
2024-04-16,135.01,136.5,134.46,135.27,51992489,GOOGL
2024-04-17,135.64,135.72,132.41,133.14,37693356,GOOGL
2024-04-18,132.21,133.42,131.82,131.92,49486077,GOOGL
2024-04-19,134.47,134.52,130.93,133.22,54923579,GOOGL
2024-04-22,126.39,129.0,126.11,128.43,26200601,GOOGL
2024-04-23,128.69,130.15,126.36,126.71,78478159,GOOGL
2024-04-24,128.63,129.9,124.76,126.24,41183970,GOOGL
2024-04-25,126.97,128.17,126.05,126.69,21370629,GOOGL
2024-04-26,127.55,127.96,126.31,127.52,118483835,GOOGL
2024-04-29,123.45,125.09,122.94,125.03,28277292,GOOGL
2024-04-30,130.25,130.27,127.43,127.69,47086057,GOOGL
2024-05-01,128.12,128.71,127.78,128.7,47251959,GOOGL
2024-05-02,130.06,132.87,129.41,130.95,88407329,GOOGL
2024-05-03,125.69,128.06,125.34,127.48,69801643,GOOGL
2024-05-06,124.24,126.37,122.7,125.06,103262189,GOOGL
2024-05-07,126.47,127.29,126.27,126.48,96305621,GOOGL
2024-05-08,126.47,130.4,126.31,127.96,111623898,GOOGL
2024-05-09,134.3,134.78,132.44,133.46,54876927,GOOGL
2024-05-10,136.89,139.2,136.32,137.62,118347090,GOOGL
2024-05-13,137.11,137.52,137.08,137.35,87301285,GOOGL
2024-05-14,137.58,139.81,136.06,138.82,32081917,GOOGL
2024-05-15,139.54,141.17,139.48,140.64,81431950,GOOGL
2024-05-16,143.64,144.53,142.35,143.2,55252054,GOOGL
2024-05-17,142.0,145.14,141.31,143.32,117601545,GOOGL
2024-05-20,150.74,150.78,150.06,150.53,53220590,GOOGL
2024-05-21,152.91,152.96,149.88,152.31,25605642,GOOGL
2024-05-22,149.17,150.71,147.98,149.48,47637488,GOOGL
2024-05-23,152.15,153.34,149.84,149.9,54699252,GOOGL
2024-05-24,147.77,148.17,145.49,147.1,103951756,GOOGL
2024-05-27,147.61,148.71,147.47,147.56,98567859,GOOGL
2024-05-28,145.66,150.04,144.64,146.92,40208474,GOOGL
2024-05-29,147.34,147.95,147.16,147.23,85799552,GOOGL
2024-05-30,151.64,152.74,150.47,151.35,54319390,GOOGL
2024-05-31,151.2,152.53,149.75,150.97,36403030,GOOGL
2024-06-03,148.77,152.34,148.71,148.86,21345513,GOOGL
2024-06-04,147.22,148.57,146.24,148.24,34342219,GOOGL
2024-06-05,153.21,153.65,150.41,152.34,24337442,GOOGL
2024-06-06,152.18,153.72,151.88,152.67,89202760,GOOGL
2024-06-07,148.43,150.28,147.39,149.43,23809290,GOOGL
2024-06-10,145.22,146.46,143.86,146.16,97574238,GOOGL
2024-06-11,145.17,145.37,144.22,144.69,64736049,GOOGL
2024-06-12,145.67,146.68,143.79,144.59,48665895,GOOGL
2024-06-13,139.28,142.65,138.89,142.57,94773233,GOOGL
2024-06-14,140.08,141.06,136.91,139.58,101292167,GOOGL
2024-06-17,142.58,144.03,141.95,143.63,70687622,GOOGL
2024-06-18,143.59,144.72,142.48,142.91,57604402,GOOGL
2024-06-19,145.42,146.89,143.35,144.57,42913371,GOOGL
2024-06-20,147.23,148.76,145.49,146.56,101476275,GOOGL
2024-06-21,147.4,149.08,144.96,145.43,68681490,GOOGL
2024-06-24,144.21,146.78,143.45,143.94,105836394,GOOGL
2024-06-25,148.84,148.92,148.03,148.62,76777798,GOOGL
2024-06-26,149.56,150.01,148.23,148.56,26923122,GOOGL
2024-06-27,147.24,147.65,146.23,146.46,61824119,GOOGL
2024-06-28,142.07,144.46,141.47,143.11,85589575,GOOGL
2024-07-01,144.79,145.7,144.17,145.44,91260226,GOOGL
2024-07-02,140.59,143.2,139.76,142.34,117115872,GOOGL
2024-07-03,141.16,142.08,141.07,141.92,118915616,GOOGL
2024-07-04,135.51,137.02,134.02,136.84,102238407,GOOGL
2024-07-05,135.69,139.04,134.15,134.47,113725846,GOOGL
2024-07-08,138.34,140.99,135.31,137.22,65756093,GOOGL
2024-07-09,138.78,141.36,138.57,140.98,66872112,GOOGL
2024-07-10,136.56,138.22,135.52,137.42,43764063,GOOGL
2024-07-11,135.08,135.26,133.04,133.57,53521862,GOOGL
2024-07-12,128.17,129.42,127.21,127.71,87410484,GOOGL
2024-07-15,125.85,125.93,122.02,124.62,87486363,GOOGL
2024-07-16,123.88,126.31,123.59,124.94,108789172,GOOGL
2024-07-17,123.82,125.06,121.7,123.81,118142625,GOOGL
2024-07-18,127.37,128.43,127.16,127.71,50803042,GOOGL
2024-07-19,128.0,131.98,127.5,130.34,104751542,GOOGL
2024-07-22,129.57,131.09,128.78,128.85,61054613,GOOGL
2024-07-23,133.55,135.0,130.8,131.53,30374167,GOOGL
2024-07-24,129.87,131.3,129.29,129.77,83919772,GOOGL
2024-07-25,131.05,131.88,130.14,130.97,42200052,GOOGL
2024-07-26,136.34,137.19,133.39,135.24,24108700,GOOGL
2024-07-29,132.35,134.76,131.82,131.98,108092125,GOOGL
2024-07-30,132.18,133.94,132.05,132.33,45217663,GOOGL
2024-07-31,133.31,134.21,132.78,133.17,80578851,GOOGL
2024-08-01,135.29,135.79,132.42,133.95,109524549,GOOGL
2024-08-02,131.96,132.66,131.28,132.21,96617762,GOOGL
2024-08-05,131.99,133.12,131.55,131.59,38096568,GOOGL
2024-08-06,135.47,136.16,132.69,134.87,91059134,GOOGL
2024-08-07,140.22,140.7,139.09,140.19,59014639,GOOGL
2024-08-08,141.27,143.09,140.54,141.98,63676153,GOOGL
2024-08-09,140.28,141.03,139.41,140.58,76986135,GOOGL
2024-08-12,144.41,146.81,143.38,144.39,72753251,GOOGL
2024-08-13,143.21,144.58,142.9,143.84,41148569,GOOGL
2024-08-14,150.15,151.49,149.75,150.55,70249834,GOOGL
2024-08-15,153.23,154.82,151.69,153.35,98506405,GOOGL
2024-08-16,152.2,152.61,149.6,149.96,71393062,GOOGL
2024-08-19,145.34,146.37,142.93,144.25,50889173,GOOGL
2024-08-20,146.88,147.49,144.11,144.36,108282920,GOOGL
2024-08-21,144.36,144.38,142.41,143.93,74451083,GOOGL
2024-08-22,144.02,144.55,143.09,143.26,89096883,GOOGL
2024-08-23,138.11,140.48,137.07,138.46,116748319,GOOGL
2024-08-26,141.92,142.21,141.14,141.49,36213980,GOOGL
2024-08-27,140.1,141.26,139.81,140.51,40559130,GOOGL
2024-08-28,140.45,141.73,137.71,138.17,41140206,GOOGL
2024-08-29,134.36,138.56,133.46,135.48,40165396,GOOGL
2024-08-30,139.65,140.26,138.1,139.36,28130226,GOOGL
2024-09-02,142.19,143.58,137.01,139.63,91657906,GOOGL
2024-09-03,139.55,140.3,136.72,140.04,22487133,GOOGL
2024-09-04,140.94,141.01,139.83,140.86,113051943,GOOGL
2024-09-05,150.75,151.35,148.08,149.0,69352182,GOOGL
2024-09-06,146.27,148.65,145.92,147.1,103065447,GOOGL
2024-09-09,142.8,144.89,139.62,143.81,80150023,GOOGL
2024-09-10,142.76,147.23,141.67,144.68,81666162,GOOGL
2024-09-11,149.18,150.99,147.7,148.28,54229304,GOOGL
2024-09-12,146.19,147.68,144.17,144.63,102686515,GOOGL
2024-09-13,144.62,145.93,143.88,143.98,89305953,GOOGL
2024-09-16,141.92,144.05,140.31,140.65,37121958,GOOGL
2024-09-17,139.7,140.55,135.22,137.56,98305723,GOOGL
2024-09-18,135.37,136.82,134.22,136.21,58608147,GOOGL
2024-09-19,142.09,143.72,141.8,143.22,86948957,GOOGL
2024-09-20,142.88,144.76,141.41,144.53,70098043,GOOGL
2024-09-23,144.32,145.2,143.12,143.33,106412964,GOOGL
2024-09-24,146.22,147.11,145.32,145.56,32702776,GOOGL
2024-09-25,145.88,149.45,145.29,146.06,65564013,GOOGL
2024-09-26,143.83,145.64,143.73,144.39,30883792,GOOGL
2024-09-27,149.69,150.79,149.13,149.77,27756011,GOOGL
2024-09-30,152.26,153.89,148.65,148.77,25486240,GOOGL
2024-10-01,147.09,147.84,146.36,146.91,42028880,GOOGL
2024-10-02,145.82,146.85,145.15,146.78,58865144,GOOGL
2024-10-03,146.1,147.84,144.63,147.14,79544566,GOOGL
2024-10-04,145.5,146.46,144.37,144.89,45133754,GOOGL
2024-10-07,147.44,150.16,146.15,146.27,67743487,GOOGL
2024-10-08,152.3,153.33,149.84,150.78,77558591,GOOGL
2024-10-09,151.93,152.32,148.42,149.21,110963146,GOOGL
2024-10-10,149.3,152.0,147.21,150.28,90971087,GOOGL
2024-10-11,152.64,153.29,152.08,152.67,91533108,GOOGL
2024-10-14,155.01,156.0,153.48,153.85,95035355,GOOGL
2024-10-15,157.95,158.46,156.43,157.19,48903256,GOOGL
2024-10-16,157.55,158.71,154.82,157.26,93779111,GOOGL
2024-10-17,156.84,158.57,156.21,158.11,64684155,GOOGL
2024-10-18,157.5,159.67,156.97,157.85,96110763,GOOGL
2024-10-21,162.42,164.13,162.33,162.73,39969037,GOOGL
2024-10-22,168.33,169.51,167.17,168.01,117886514,GOOGL
2024-10-23,171.28,171.89,168.52,170.52,52552448,GOOGL
2024-10-24,169.99,173.08,167.52,171.21,72487870,GOOGL
2024-10-25,173.63,174.26,172.54,173.62,37405475,GOOGL
2024-10-28,173.64,175.04,173.13,174.38,101944311,GOOGL
2024-10-29,176.04,176.14,174.71,175.53,108222927,GOOGL
2024-10-30,177.39,178.87,177.15,177.58,59415825,GOOGL
2024-10-31,179.78,182.28,178.13,179.78,113393545,GOOGL
2024-11-01,186.68,189.44,184.12,184.38,116935448,GOOGL
2024-11-04,187.69,189.04,187.68,187.94,29028004,GOOGL
2024-11-05,189.28,190.36,187.89,188.99,32665941,GOOGL
2024-11-06,186.96,187.03,185.35,186.54,26757701,GOOGL
2024-11-07,178.29,180.56,176.84,180.13,108745782,GOOGL
2024-11-08,180.45,181.06,178.87,178.96,98918461,GOOGL
2024-11-11,184.05,184.47,179.27,180.52,114599620,GOOGL
2024-11-12,176.09,178.67,174.02,177.98,30838446,GOOGL
2024-11-13,183.67,184.9,183.24,184.08,78624450,GOOGL
2024-11-14,181.04,182.67,180.35,181.57,90153597,GOOGL
2024-11-15,182.87,182.94,180.85,181.45,57980953,GOOGL
2024-11-18,184.42,186.12,183.53,184.49,93990428,GOOGL
2024-11-19,189.23,192.1,187.04,190.43,54605987,GOOGL
2024-11-20,181.72,184.38,181.3,182.71,77291982,GOOGL
2024-11-21,183.75,184.42,182.38,184.4,69091829,GOOGL
2024-11-22,184.47,186.35,181.72,183.91,41773439,GOOGL
2024-11-25,180.43,181.02,177.32,178.45,24111819,GOOGL
2024-11-26,175.99,176.64,175.16,175.83,40940594,GOOGL
2024-11-27,174.67,175.55,172.2,174.55,50009137,GOOGL
2024-11-28,172.65,173.68,172.13,173.46,96469785,GOOGL
2024-11-29,176.48,176.69,172.37,173.1,112057774,GOOGL
2024-12-02,172.84,176.26,171.25,173.83,63496436,GOOGL
2024-12-03,180.02,182.04,179.85,180.3,90255401,GOOGL
2024-12-04,176.56,176.66,176.17,176.25,35023142,GOOGL
2024-12-05,178.88,178.94,176.68,177.75,81217145,GOOGL
2024-12-06,177.71,180.19,176.3,176.34,113462413,GOOGL
2024-12-09,177.06,177.76,176.5,177.49,21588023,GOOGL
2024-12-10,177.33,179.09,175.7,178.58,54723088,GOOGL
2024-12-11,176.71,178.05,176.26,177.9,114687536,GOOGL
2024-12-12,180.46,180.9,178.84,179.64,110252265,GOOGL
2024-12-13,185.54,186.22,183.85,185.66,60364077,GOOGL
2024-12-16,188.33,188.95,186.65,188.78,41609971,GOOGL
2024-12-17,195.06,196.61,193.31,194.03,98298492,GOOGL
2024-12-18,191.76,192.36,191.16,191.79,76609676,GOOGL
2024-12-19,194.77,195.19,193.66,195.07,30059280,GOOGL
